Frequency (rad/s),Pxx
21.48741937958521,0.2419009909666784
21.55024809122142,0.15683130009899637
21.613076802857634,0.11177910895977161
21.67590551449385,0.1856387197608978
21.738734226130063,0.10329885248315493
21.801562937766278,0.1465151614324755
21.864391649402492,0.14738067483827397
21.927220361038707,0.12716680064320385
21.99004907267492,0.1372504638775674
22.052877784311136,0.13651783552803923
22.11570649594735,0.0761107298195806
22.178535207583565,0.042433137400886126
22.241363919219776,0.12354294441369329
22.30419263085599,0.08005068926278523
22.367021342492205,0.12297433119082604
22.42985005412842,0.15729692535566428
22.492678765764634,0.08818860600215885
22.555507477400845,0.20545305840538305
22.61833618903706,0.23949341669749546
22.681164900673274,0.16607677171625543
22.743993612309488,0.09913924994484921
22.806822323945703,0.20465938412015947
22.869651035581917,0.18588661428303083
22.93247974721813,0.05253633699267377
22.995308458854346,0.010034649913390788
23.05813717049056,0.15404900219883158
23.120965882126775,0.20904597662963903
23.18379459376299,0.06707031622334358
23.246623305399204,0.09287231581733554
23.309452017035415,0.04595837260213441
23.37228072867163,0.051869080273984826
23.435109440307844,0.14278769848945735
23.49793815194406,0.20471536992330625
23.560766863580273,0.11591683054865476
23.623595575216484,0.1263979658989303
23.6864242868527,0.04010759934352699
23.749252998488913,0.18272886948541187
23.812081710125128,0.15743466617719187
23.874910421761342,0.02671187388668893
23.937739133397557,0.07001620903272657
24.000567845033768,0.10321378794336111
24.063396556669982,0.1104683739093647
24.126225268306197,0.11260842216746379
24.18905397994241,0.08216874052112194
24.251882691578626,0.10701045171610798
24.31471140321484,0.17687908514815037
24.377540114851055,0.2464382366974271
24.44036882648727,0.13369878555139839
24.503197538123484,0.07492268426567669
24.566026249759698,0.1716509820473553
24.628854961395913,0.14012341112643376
24.691683673032124,0.029872173612611682
24.754512384668338,0.08671701930614704
24.817341096304553,0.22595841211548415
24.880169807940767,0.2043878754307659
24.94299851957698,0.08237524009182542
25.005827231213193,0.17161546157883076
25.068655942849407,0.1302886359402765
25.13148465448562,0.1014162656271431
25.194313366121836,0.04953569324294935
25.25714207775805,0.13671441052655023
25.319970789394265,0.09936845884091307
25.38279950103048,0.08634560251778825
25.445628212666694,0.09545328421569423
25.50845692430291,0.12953610354399436
25.57128563593912,0.11208448909267789
25.634114347575334,0.03561702551070582
25.69694305921155,0.11106869937526488
25.759771770847763,0.054497343140085884
25.822600482483978,0.041520202513666164
25.885429194120192,0.036400726597111716
25.948257905756407,0.010884171185835246
26.01108661739262,0.10859179900529542
26.073915329028836,0.08016199912264324
26.13674404066505,0.10720632980866211
26.199572752301265,0.14135643445689117
26.262401463937472,0.16064373176943358
26.325230175573687,0.1348725929376655
26.3880588872099,0.14813475637425827
26.450887598846116,0.15522008815340826
26.51371631048233,0.19861771571233056
26.576545022118548,0.11537280932049303
26.639373733754763,0.17142902675084826
26.702202445390977,0.11430205456033674
26.76503115702719,0.05052940111068765
