time,disturbance,avg_freq_dev
31.959999999999408,80,-0.14720875890092344
31.979999999999407,80,-0.146894267448765
31.999999999999407,80,-0.14658065577438606
32.019999999999406,80,-0.14626792453891824
32.03999999999941,80,-0.14595607443585834
32.05999999999941,80,-0.14564510619857174
32.079999999999416,80,-0.14533502060751857
32.09999999999942,80,-0.14502581849705365
32.11999999999942,80,-0.144717500761665
32.139999999999425,80,-0.14441006836176484
32.15999999999943,80,-0.14410352232886225
32.17999999999943,80,-0.14379786377003256
32.199999999999434,80,-0.14349309387172582
32.21999999999944,80,-0.14318921390294292
32.23999999999944,80,-0.14288622521750938
32.259999999999444,80,-0.1425841292556882
32.27999999999945,80,-0.14228292754495442
32.29999999999945,80,-0.1419826217000093
32.31999999999945,80,-0.14168321342197032
32.339999999999456,80,-0.14138470449680796
32.35999999999946,80,-0.14108709679300802
32.37999999999946,80,-0.14079039225842394
32.399999999999466,80,-0.14049459291653932
32.41999999999947,80,-0.14019970086188493
32.43999999999947,80,-0.13990571825495124
32.459999999999475,80,-0.13961264731639744
32.47999999999948,80,-0.13932049032079163
32.49999999999948,80,-0.13902924958976826
32.519999999999484,80,-0.1387389274848232
32.53999999999949,80,-0.13844952639970387
32.55999999999949,80,-0.1381610487524796
32.579999999999494,80,-0.1378734969773916
32.5999999999995,80,-0.13758687351653975
32.6199999999995,80,-0.1373011808113631
32.6399999999995,80,-0.13701642129429814
32.659999999999506,80,-0.13673259738018828
32.67999999999951,80,-0.13644971145808427
32.69999999999951,80,-0.13616776588300183
32.719999999999516,80,-0.13588676296799918
32.73999999999952,80,-0.13560670497656702
32.75999999999952,80,-0.1353275941153811
32.779999999999525,80,-0.13504943252736012
32.79999999999953,80,-0.13477222228536334
32.81999999999953,80,-0.13449596538620057
32.839999999999534,80,-0.13422066374540975
32.85999999999954,80,-0.1339463191924537
32.87999999999954,80,-0.1336729334665563
32.899999999999544,80,-0.13340050821330607
32.91999999999955,80,-0.13312904498177858
32.93999999999955,80,-0.1328585452224118
32.95999999999955,80,-0.1325890102855638
32.979999999999556,80,-0.13232044142072397
32.99999999999956,80,-0.132052839776442
33.01999999999956,80,-0.13178620640089633
33.039999999999566,80,-0.1315205422431447
33.05999999999957,80,-0.13125584815494307
33.07999999999957,80,-0.1309921248932966
33.099999999999575,80,-0.13072937312340116
33.11999999999958,80,-0.13046759342228853
33.13999999999958,80,-0.1302067862828551
33.159999999999584,80,-0.1299469521183667
33.17999999999959,80,-0.1296880912673828
33.19999999999959,80,-0.12943020399898586
33.219999999999594,80,-0.12917329051833093
33.2399999999996,80,-0.1289173509724364
33.2599999999996,80,-0.12866238545610997
33.2799999999996,80,-0.12840839401803805
33.299999999999606,80,-0.12815537666688925
33.31999999999961,80,-0.12790333337748905
33.33999999999961,80,-0.12765226409683805
33.359999999999616,80,-0.12740216875011612
33.37999999999962,80,-0.12715304724645193
33.39999999999962,80,-0.12690489948447237
33.419999999999625,80,-0.12665772535763864
33.43999999999963,80,-0.1264115247591846
33.45999999999963,80,-0.12616629758675657
33.479999999999634,80,-0.12592204374659133
33.49999999999964,80,-0.12567876315733173
33.51999999999964,80,-0.1254364557532952
33.539999999999644,80,-0.1251951214872875
33.55999999999965,80,-0.12495476033291197
33.57999999999965,80,-0.12471537228629614
33.59999999999965,80,-0.12447695736734943
33.619999999999656,80,-0.12423951562035995
33.63999999999966,80,-0.12400304711415089
33.65999999999966,80,-0.12376755194161859
33.679999999999666,80,-0.12353303021875206
33.69999999999967,80,-0.12329948208309816
33.71999999999967,80,-0.1230669076917934
33.739999999999675,80,-0.12283530721900604
33.75999999999968,80,-0.12260468085300147
33.77999999999968,80,-0.12237502879274587
33.799999999999685,80,-0.12214635124409767
33.81999999999969,80,-0.12191864841571487
33.83999999999969,80,-0.12169192051456434
33.859999999999694,80,-0.12146616774116836
33.8799999999997,80,-0.12124139028471603
33.8999999999997,80,-0.12101758831789766
33.9199999999997,80,-0.1207947619916041
33.939999999999706,80,-0.12057291142966164
33.95999999999971,80,-0.12035203672337502
33.97999999999971,80,-0.12013213792621258
33.999999999999716,80,-0.11991321504848429
34.01999999999972,80,-0.1196952680521548
34.03999999999972,80,-0.11947829684583411
34.059999999999725,80,-0.11926230127994586
34.07999999999973,80,-0.11904728114212304
34.09999999999973,80,-0.11883323615295183
34.119999999999735,80,-0.11862016596199254
34.13999999999974,80,-0.11840807014412036
34.15999999999974,80,-0.1181969481963634
34.179999999999744,80,-0.117986799535025
34.19999999999975,80,-0.11777762349334608
34.21999999999975,80,-0.1175694193195227
34.23999999999975,80,-0.11736218617531335
34.259999999999756,80,-0.11715592313501588
34.27999999999976,80,-0.11695062918497712
34.29999999999976,80,-0.11674630322359292
34.319999999999766,80,-0.11654294406179133
34.33999999999977,80,-0.11634055042396341
34.35999999999977,80,-0.1161391209494198
34.379999999999775,80,-0.1159386541942169
34.39999999999978,80,-0.11573914863352286
34.41999999999978,80,-0.11554060266428934
34.439999999999785,80,-0.11534301460837071
34.45999999999979,80,-0.11514638271597022
34.47999999999979,80,-0.11495070516949113
34.499999999999794,80,-0.11475598008750154
34.5199999999998,80,-0.11456220552916818
34.5399999999998,80,-0.11436937949875414
34.5599999999998,80,-0.1141774999503582
34.57999999999981,80,-0.11398656479278202
34.59999999999981,80,-0.11379657189448977
34.61999999999981,80,-0.11360751908858191
34.639999999999816,80,-0.11341940417788976
34.65999999999982,80,-0.1132322249399067
34.67999999999982,80,-0.11304597913174064
34.699999999999825,80,-0.11286066449492438
34.71999999999983,80,-0.1126762787600839
34.73999999999983,80,-0.11249281965137925
34.759999999999835,80,-0.11231028489085304
34.77999999999984,80,-0.11212867220234557
34.79999999999984,80,-0.11194797931531042
34.819999999999844,80,-0.11176820396817533
34.83999999999985,80,-0.11158934391147568
34.85999999999985,80,-0.1114113969105972
34.87999999999985,80,-0.11123436074815629
34.89999999999986,80,-0.11105823322599662
34.91999999999986,80,-0.11088301216680918
34.93999999999986,80,-0.11070869541534734
34.959999999999866,80,-0.11053528083925102
34.97999999999987,80,-0.11036276632945885
34.99999999999987,80,-0.11019114980024369
35.019999999999875,80,-0.11002042918887867
35.03999999999988,80,-0.10985060245486977
35.05999999999988,80,-0.10968166757893982
35.079999999999885,80,-0.1095136225615434
35.09999999999989,80,-0.10934646542115445
35.11999999999989,80,-0.10918019419223413
35.139999999999894,80,-0.10901480692290733
35.1599999999999,80,-0.10885030167244025
35.1799999999999,80,-0.10868667650844088
35.1999999999999,80,-0.10852392950397416
35.21999999999991,80,-0.10836205873437166
35.23999999999991,80,-0.10820106227416915
35.25999999999991,80,-0.10804093819368177
35.279999999999916,80,-0.10788168455574265
35.29999999999992,80,-0.10772329941235625
35.31999999999992,80,-0.10756578080135171
35.339999999999925,80,-0.10740912674312852
35.35999999999993,80,-0.1072533352374947
35.37999999999993,80,-0.10709840426059003
35.399999999999935,80,-0.10694433176202267
