1.095005678702030583e+00 1.944827324250592016e+00
1.108753244853679654e+00 1.941155831450235958e+00
1.124983249203837410e+00 1.946881889309054259e+00
1.112063127876599555e+00 1.953835684966065633e+00
1.110891419959954884e+00 1.952096151009282687e+00
1.110388394787848343e+00 1.953075304055133188e+00
1.111661666594262687e+00 1.945339341988105097e+00
1.110272388864531390e+00 1.951605731769215923e+00
1.101915097689017520e+00 1.957315399143505719e+00
1.101355753740242527e+00 1.957711119269642808e+00
1.096334331837943044e+00 1.969447255046354428e+00
1.108530328041003488e+00 1.963789748049206141e+00
1.114764626951401771e+00 1.981706314960159476e+00
1.088932292356832532e+00 1.980882768855384279e+00
1.099484379617062801e+00 1.974196578623493181e+00
1.092703046816287271e+00 1.972876734769536622e+00
1.086802668312458975e+00 1.986121491248064252e+00
1.072657143707989702e+00 1.978329192153480021e+00
1.063480959258855219e+00 1.963058792251978213e+00
1.054824222825481383e+00 1.969229581185369726e+00
1.065978258902269715e+00 1.966139895278353089e+00
1.062616918377079722e+00 1.965512157680568528e+00
1.065537100128042258e+00 1.974526482584835207e+00
1.069166422862869670e+00 1.970580979015042145e+00
1.080236838734917271e+00 1.974690252654330180e+00
1.082224866319549506e+00 1.967467356163038916e+00
1.077963786831092285e+00 1.974752599928338848e+00
1.090191741003141201e+00 1.962253166825162376e+00
1.083883909646429888e+00 1.980324367192916490e+00
1.089997336092628277e+00 1.974208972508343818e+00
1.078187545799687896e+00 1.973124797778647466e+00
1.082975533372153576e+00 1.978484237948568536e+00
1.091686942425525997e+00 1.973194448460779737e+00
1.084823777534701605e+00 1.968454996305576632e+00
1.081848275570460594e+00 1.964174317590657859e+00
1.083582883565405552e+00 1.948919386789763397e+00
1.080102794989352910e+00 1.955121358993039848e+00
1.100493359569219232e+00 1.940304683819449538e+00
1.109429434149999061e+00 1.929600998938411305e+00
1.099891829587013925e+00 1.931648966935278544e+00
1.099034599634189702e+00 1.937662536947454051e+00
1.084369430942833779e+00 1.950832851261207423e+00
1.091092191958334068e+00 1.949375995342083723e+00
1.081766682028561855e+00 1.955179370352752466e+00
1.082749485140309442e+00 1.960941073675561475e+00
1.074907923758046779e+00 1.965360102778815676e+00
1.081213252571349592e+00 1.961850227322719853e+00
1.082415294387383708e+00 1.962667881495667954e+00
1.093436747465651449e+00 1.954959330402878948e+00
1.092702478995303483e+00 1.946605630300231926e+00
1.087323755255634961e+00 1.937329503116031360e+00
1.090492542548936239e+00 1.938019327252009427e+00
1.090610164390639625e+00 1.934487914525288677e+00
1.096013981539689430e+00 1.938691628249599841e+00
1.090415994645234532e+00 1.946388864556751530e+00
1.097287818332490561e+00 1.946224090272264950e+00
1.083800619315311797e+00 1.941016495481507453e+00
1.095562710362601555e+00 1.939111469395623732e+00
1.092574848305892354e+00 1.934032292877706949e+00
1.087897244864650670e+00 1.934885738244472186e+00
1.078357048041918231e+00 1.933965351791905762e+00
1.072636950966868508e+00 1.929404196415441586e+00
1.070576885047075377e+00 1.927252231653719061e+00
1.071907749805421473e+00 1.924640143759451583e+00
1.085814330614104373e+00 1.929129780029166463e+00
1.091977549270215953e+00 1.930078152406010439e+00
1.084608248738998970e+00 1.923188226228814468e+00
1.078468158800511612e+00 1.905501980782782656e+00
1.078074673302156006e+00 1.898824255838173602e+00
1.084856367705149927e+00 1.898255719352673676e+00
1.079302569799403422e+00 1.888918869221488883e+00
