1.030042194010799550e+00 1.010247505762570608e+00 1.029997492247042512e+00 1.009843672815460502e+00 1.006754110102509703e+00 9.789296710392668688e-01 9.624887739159294631e-01 9.496596268256783935e-01 9.709028219079365307e-01 9.832519576532802175e-01 1.008226901188006508e+00
1.029887481807350902e+00 1.009981390987307659e+00 1.029803102925725078e+00 1.009748305549899694e+00 1.006464414584228528e+00 9.784268995760520005e-01 9.617501815535220988e-01 9.491946286001989863e-01 9.714646890512843580e-01 9.833753475354242157e-01 1.008089759518963735e+00
1.029842941857031402e+00 1.010032377141265147e+00 1.029739286479424365e+00 1.009772297378390027e+00 1.006483133661906226e+00 9.786436010883715619e-01 9.622666476481074316e-01 9.496843002163238845e-01 9.719021637292277749e-01 9.835437250949758958e-01 1.008079682378810737e+00
1.029669741504825708e+00 1.009673500873761620e+00 1.029558425912270536e+00 1.009688381709400895e+00 1.006109410434510965e+00 9.779034380226174772e-01 9.610782010287913790e-01 9.488457127731909635e-01 9.723690784301627366e-01 9.836284774039201206e-01 1.007938771213680251e+00
1.029655845238531597e+00 1.009765181459056693e+00 1.029565300891844171e+00 1.009768552484300974e+00 1.006176555860168964e+00 9.781850069556257132e-01 9.616675520140199884e-01 9.493651510599414589e-01 9.726527104151310166e-01 9.837759160445337381e-01 1.007981689636131106e+00
1.029523075721166192e+00 1.009839704576435127e+00 1.029433701572175508e+00 1.009825512629401123e+00 1.006191286492403858e+00 9.786633017961338110e-01 9.628595089405422858e-01 9.504883232019073480e-01 9.736118076068429605e-01 9.841450498875591313e-01 1.007962930859555906e+00
1.029665204824756763e+00 1.009570285595538186e+00 1.029621338702094491e+00 1.009862303604978528e+00 1.005963340846728338e+00 9.774608074808113223e-01 9.602093002046645509e-01 9.482023270719647234e-01 9.725297074659521313e-01 9.837532817482471659e-01 1.008007513175722902e+00
1.029669301432057704e+00 1.009676399397767321e+00 1.029669832824784859e+00 1.009953381670189332e+00 1.006061303091708936e+00 9.777827621366081967e-01 9.608479073810668458e-01 9.487379133589578517e-01 9.726867591339165564e-01 9.838674155165481050e-01 1.008077186823324922e+00
1.029877609800172289e+00 1.009988431945546328e+00 1.029916346824079065e+00 1.010113760307395525e+00 1.006380390697412031e+00 9.782488313950619130e-01 9.614359957336686691e-01 9.490879848822713072e-01 9.721025561201002141e-01 9.837725133670606192e-01 1.008263479517103711e+00
1.030011689145738041e+00 1.010262571300858614e+00 1.030049674024327677e+00 1.010215736362935823e+00 1.006645072686890297e+00 9.787638540117620245e-01 9.622554093157261734e-01 9.496920274125955075e-01 9.719179577112897483e-01 9.837836299238199578e-01 1.008381555204954427e+00
1.030168082308875466e+00 1.010620649399153637e+00 1.030176083327510206e+00 1.010319216271763132e+00 1.006980743391383326e+00 9.794665981522937548e-01 9.634216760972671434e-01 9.505786846545902780e-01 9.718127817700689119e-01 9.838287777987257954e-01 1.008504345099173749e+00
1.030330527686802444e+00 1.010837234325093092e+00 1.030284480935494740e+00 1.010365221083636245e+00 1.007185913930650267e+00 9.797113556584327032e-01 9.636651290082187682e-01 9.506999759506860048e-01 9.715009678913557600e-01 9.837555067716343693e-01 1.008577823065999413e+00
1.030235981573418558e+00 1.010821209774100948e+00 1.030126521304412623e+00 1.010325158903397247e+00 1.007126982009674210e+00 9.798369756917009177e-01 9.641056132743165419e-01 9.511944756434217441e-01 9.722587466758593200e-01 9.839998029872661922e-01 1.008506232368903799e+00
1.030347876731464440e+00 1.010914731427947189e+00 1.030188543814848146e+00 1.010351767519410471e+00 1.007208962106959982e+00 9.798152743387950059e-01 9.639001741775334864e-01 9.509880107905519520e-01 9.720514916812922346e-01 9.839421172279457783e-01 1.008541692718140315e+00
