-1.933723018232349751e-04 -1.365608657369614832e-04 5.517093531949574924e-04 2.830477611363856646e-04
-1.958910168470651776e-04 -1.401526562283739099e-04 5.323414406449441215e-04 2.660252666052900653e-04
-2.000061084570495164e-04 -1.467196062917275323e-04 5.121481120456731172e-04 2.482296195696606428e-04
-2.024649019397998292e-04 -1.507443561281178457e-04 4.927517286641776469e-04 2.323974596533064021e-04
-2.055713363695850320e-04 -1.561113599786743749e-04 4.729396491057464950e-04 2.164464673782227607e-04
-2.104580079964666717e-04 -1.646564873756648948e-04 4.522180554467502178e-04 1.995489608520514282e-04
-2.161156175651284168e-04 -1.746545992741715177e-04 4.298120152721513387e-04 1.803893704691000963e-04
-2.251951286514730210e-04 -1.903307335684233743e-04 4.084690253515184735e-04 1.637111397911400945e-04
-2.345588962811608340e-04 -2.064022900578152300e-04 3.869678694444847206e-04 1.473347515259429267e-04
-2.401112965897523970e-04 -2.162131659555180570e-04 3.621624834753338438e-04 1.258395042585926582e-04
-2.454628969966111051e-04 -2.257957921694172913e-04 3.360392858775614771e-04 1.027385906461874681e-04
-2.521684609117474506e-04 -2.377024877268744127e-04 3.087637446991385484e-04 7.834596734851384211e-05
-2.596663599129124382e-04 -2.510244513244782520e-04 2.781517761966185087e-04 4.893763182461760466e-05
-2.669581573892027188e-04 -2.638961674143745274e-04 2.487624058729622748e-04 2.235906899616668732e-05
-2.769451572134764075e-04 -2.811846201365860408e-04 2.185154030261517220e-04 -4.991746874974498267e-06
-2.861801021488407921e-04 -2.969946614649172597e-04 1.896001990393321901e-04 -2.942980146662554133e-05
-2.928894370989178317e-04 -3.084171070016485474e-04 1.620871498187814806e-04 -5.094780139108178948e-05
-2.975569109428074415e-04 -3.164187497207830192e-04 1.340094096677890419e-04 -7.298171478359069910e-05
-3.007841237227589924e-04 -3.219719842497753754e-04 1.076603505246679759e-04 -9.162986871324146486e-05
-3.030617790723067525e-04 -3.261100774309118951e-04 7.825884667378321625e-05 -1.151310386094961673e-04
-3.071817655250477699e-04 -3.333117548801614529e-04 4.964458899732549575e-05 -1.368227251950870449e-04
-3.117269676175648662e-04 -3.411522474064587122e-04 2.166200898295621131e-05 -1.570516073063380966e-04
-3.178162175018287299e-04 -3.514692056427047204e-04 -6.247592213920748249e-06 -1.768128738656623276e-04
-3.218096625117416423e-04 -3.581546737989988686e-04 -3.332517787895240244e-05 -1.948905690702499064e-04
-3.257485256135126198e-04 -3.646409640171530023e-04 -5.927814106931504016e-05 -2.108260574686566548e-04
-3.296723631146153454e-04 -3.711321959160320243e-04 -8.792479080102966107e-05 -2.311941714976476219e-04
-3.307063205869360681e-04 -3.727128694156528390e-04 -1.148979464733952173e-04 -2.485163515905345222e-04
-3.288886473357395903e-04 -3.695698685419425075e-04 -1.406615368198329576e-04 -2.636815345232592983e-04
-3.304927324079885795e-04 -3.723025616743238868e-04 -1.694052261226097538e-04 -2.838247187361757308e-04
-3.339435584725034965e-04 -3.780196859757562334e-04 -1.973209847733612332e-04 -3.023899320883190384e-04
-3.366435745057804818e-04 -3.823958141450776896e-04 -2.254632428983056555e-04 -3.212688666358731867e-04
-3.370101801731702207e-04 -3.828044554143248388e-04 -2.526812971438502039e-04 -3.385430192641422165e-04
-3.367153477408353309e-04 -3.822000256205779450e-04 -2.817942270356015065e-04 -3.590630169034567847e-04
-3.357612029126563085e-04 -3.807349663322926446e-04 -3.160014472732558663e-04 -3.882509380145930601e-04
-3.341199212378989170e-04 -3.780302374591657313e-04 -3.462439696027218273e-04 -4.104853801031193737e-04
-3.304754003694437576e-04 -3.719849130182772013e-04 -3.739352243816951261e-04 -4.283895839999790124e-04
-3.276350292057302310e-04 -3.673384792640748634e-04 -4.003533440020167530e-04 -4.442344820190978700e-04
-3.256688790376287518e-04 -3.641571678539031300e-04 -4.253973894500932070e-04 -4.579184032328238426e-04
-3.204297900851253668e-04 -3.555976876494707623e-04 -4.498273694592054995e-04 -4.708603760759003760e-04
-3.143633246675173296e-04 -3.457678526427055430e-04 -4.724884733382737076e-04 -4.811055027407334928e-04
-3.030201405443795561e-04 -3.273103798116279309e-04 -4.918005593240451154e-04 -4.861087557807214419e-04
-2.901919065096007018e-04 -3.067883424813578393e-04 -5.111315866553067539e-04 -4.916934252241142445e-04
-2.784359656824230236e-04 -2.884225025103418069e-04 -5.299417130481053973e-04 -4.969134909017876214e-04
-2.650506694713990717e-04 -2.677874655705321755e-04 -5.501757767828423370e-04 -5.051400077440559985e-04
-2.539114307087615729e-04 -2.513052998317959544e-04 -5.718436483698989417e-04 -5.162942580236122830e-04
-2.427750144888709378e-04 -2.350256557599181349e-04 -5.907526228892046776e-04 -5.232274514470902377e-04
-2.326617075355609293e-04 -2.207256861232071441e-04 -6.097725649577430927e-04 -5.309283612950398482e-04
-2.243220748155017735e-04 -2.096326636122373336e-04 -6.298677276289398400e-04 -5.410317456136505511e-04
-2.180007638618400865e-04 -2.019726874439780684e-04 -6.482580563663264007e-04 -5.487725230964450628e-04
-2.161007426925943219e-04 -2.017189355154408665e-04 -6.673505370750908204e-04 -5.582900185881239019e-04
-2.159569139325246345e-04 -2.044635674805253772e-04 -6.907954108479942047e-04 -5.758114144117638770e-04
